"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"/fablabs/5a71a18373e3bb000f4b6830/jobs?job=2471c78a-a0e0-4d56-9dd8-48fcbc7dbad9",0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"/fablabs/5a71a18373e3bb000f4b6830/jobs?job=2471c78a-a0e0-4d56-9dd8-48fcbc7dbad9",0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DELETE /fablabs/5a71a18373e3bb000f4b6830/jobs?job=2483eb84-8146-4d3f-92b9-ba8cf22ea650",1,580,580,580,580,580,580,580,580,579
"GET /fablabs/5a71a18373e3bb000f4b6830/jobs?job=2483eb84-8146-4d3f-92b9-ba8cf22ea650",1,160,160,160,160,160,160,160,160,165
"DELETE /fablabs/5a71a18373e3bb000f4b6830/jobs?job=256d0802-6b82-41d4-93c8-2c88fab81397",1,500,500,500,500,500,500,500,500,505
"GET /fablabs/5a71a18373e3bb000f4b6830/jobs?job=256d0802-6b82-41d4-93c8-2c88fab81397",1,200,200,200,200,200,200,200,200,201
"DELETE /fablabs/5a71a18373e3bb000f4b6830/jobs?job=268c5650-ae73-41df-906e-a2c2efc44599",1,370,370,370,370,370,370,370,370,372
"GET /fablabs/5a71a18373e3bb000f4b6830/jobs?job=268c5650-ae73-41df-906e-a2c2efc44599",1,190,190,190,190,190,190,190,190,188
"DELETE /fablabs/5a71a18373e3bb000f4b6830/jobs?job=26e44f6c-bbca-4adb-9b24-c8387a931ee7",1,300,300,300,300,300,300,300,300,302
"GET /fablabs/5a71a18373e3bb000f4b6830/jobs?job=26e44f6c-bbca-4adb-9b24-c8387a931ee7",1,140,140,140,140,140,140,140,140,143
"DELETE /fablabs/5a71a18373e3bb000f4b6830/jobs?job=28167327-555f-4f50-9df6-690f798d4bc3",1,740,740,740,740,740,740,740,740,744
"GET /fablabs/5a71a18373e3bb000f4b6830/jobs?job=28167327-555f-4f50-9df6-690f798d4bc3",1,190,190,190,190,190,190,190,190,188
"DELETE /fablabs/5a71a18373e3bb000f4b6830/jobs?job=29bd54dc-d1d4-4f58-8760-5ee4f53b8cc9",1,540,540,540,540,540,540,540,540,535
"GET /fablabs/5a71a18373e3bb000f4b6830/jobs?job=29bd54dc-d1d4-4f58-8760-5ee4f53b8cc9",1,280,280,280,280,280,280,280,280,275
"DELETE /fablabs/5a71a18373e3bb000f4b6830/jobs?job=2bbe089e-80a4-4d89-8f38-80a1f86c3ab4",1,380,380,380,380,380,380,380,380,377
"GET /fablabs/5a71a18373e3bb000f4b6830/jobs?job=2bbe089e-80a4-4d89-8f38-80a1f86c3ab4",1,150,150,150,150,150,150,150,150,150
"DELETE /fablabs/5a71a18373e3bb000f4b6830/jobs?job=2bfa560d-1fe0-4276-914e-352084e4495c",1,290,290,290,290,290,290,290,290,291
"GET /fablabs/5a71a18373e3bb000f4b6830/jobs?job=2bfa560d-1fe0-4276-914e-352084e4495c",1,270,270,270,270,270,270,270,270,267
"/fablabs/5a71a18373e3bb000f4b6830/jobs?job=2c3a0525-72ab-4550-ab80-5544cbdb2597",0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"/fablabs/5a71a18373e3bb000f4b6830/jobs?job=2c3a0525-72ab-4550-ab80-5544cbdb2597",0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DELETE /fablabs/5a71a18373e3bb000f4b6830/jobs?job=2e73517f-0c51-465f-9ac0-be282fa8495b",1,360,360,360,360,360,360,360,360,362
"GET /fablabs/5a71a18373e3bb000f4b6830/jobs?job=2e73517f-0c51-465f-9ac0-be282fa8495b",1,140,140,140,140,140,140,140,140,142
"DELETE /fablabs/5a71a18373e3bb000f4b6830/jobs?job=2f64c717-ba04-45e6-803d-f31860f5c801",1,300,300,300,300,300,300,300,300,305
"GET /fablabs/5a71a18373e3bb000f4b6830/jobs?job=2f64c717-ba04-45e6-803d-f31860f5c801",1,190,190,190,190,190,190,190,190,186
"DELETE /fablabs/5a71a18373e3bb000f4b6830/jobs?job=2fa04e8f-5efb-4979-baa1-37e4195e30ec",1,470,470,470,470,470,470,470,470,470
