"DELETE /fablabs/5a71a18373e3bb000f4b6830/jobs?job=3ebc12b5-b7d0-4003-bc14-8b60b97a1ee0",1,280,280,280,280,280,280,280,280,285
"GET /fablabs/5a71a18373e3bb000f4b6830/jobs?job=3ebc12b5-b7d0-4003-bc14-8b60b97a1ee0",1,180,180,180,180,180,180,180,180,180
"DELETE /fablabs/5a71a18373e3bb000f4b6830/jobs?job=427ef943-bafd-4a89-839b-0743dff906b2",1,360,360,360,360,360,360,360,360,355
"GET /fablabs/5a71a18373e3bb000f4b6830/jobs?job=427ef943-bafd-4a89-839b-0743dff906b2",1,150,150,150,150,150,150,150,150,146
"/fablabs/5a71a18373e3bb000f4b6830/jobs?job=435617fe-e925-49d0-9d24-0bd8122dc6d0",0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"/fablabs/5a71a18373e3bb000f4b6830/jobs?job=435617fe-e925-49d0-9d24-0bd8122dc6d0",0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DELETE /fablabs/5a71a18373e3bb000f4b6830/jobs?job=4388d39a-93c6-4fe6-bec6-dd02a4883319",1,2600,2600,2600,2600,2600,2600,2600,2600,2595
"GET /fablabs/5a71a18373e3bb000f4b6830/jobs?job=4388d39a-93c6-4fe6-bec6-dd02a4883319",1,250,250,250,250,250,250,250,250,253
"DELETE /fablabs/5a71a18373e3bb000f4b6830/jobs?job=438cb9c7-7de2-4f76-98b0-959cb6270496",1,310,310,310,310,310,310,310,310,313
"GET /fablabs/5a71a18373e3bb000f4b6830/jobs?job=438cb9c7-7de2-4f76-98b0-959cb6270496",1,140,140,140,140,140,140,140,140,141
"DELETE /fablabs/5a71a18373e3bb000f4b6830/jobs?job=43951e54-6bb7-4beb-99bc-cbcf325e17fd",1,880,880,880,880,880,880,880,880,875
"GET /fablabs/5a71a18373e3bb000f4b6830/jobs?job=43951e54-6bb7-4beb-99bc-cbcf325e17fd",1,420,420,420,420,420,420,420,420,416
"DELETE /fablabs/5a71a18373e3bb000f4b6830/jobs?job=43ccac39-d68e-4f9e-bf38-bf0956eccfee",1,550,550,550,550,550,550,550,550,548
"GET /fablabs/5a71a18373e3bb000f4b6830/jobs?job=43ccac39-d68e-4f9e-bf38-bf0956eccfee",1,260,260,260,260,260,260,260,260,263
"DELETE /fablabs/5a71a18373e3bb000f4b6830/jobs?job=44a6285f-be99-4e09-8964-603cc9ac0a8f",1,2400,2400,2400,2400,2400,2400,2400,2400,2375
"GET /fablabs/5a71a18373e3bb000f4b6830/jobs?job=44a6285f-be99-4e09-8964-603cc9ac0a8f",1,330,330,330,330,330,330,330,330,330
"/fablabs/5a71a18373e3bb000f4b6830/jobs?job=44f6a1ff-214d-4844-8980-6f9624c9b583",0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"/fablabs/5a71a18373e3bb000f4b6830/jobs?job=44f6a1ff-214d-4844-8980-6f9624c9b583",0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DELETE /fablabs/5a71a18373e3bb000f4b6830/jobs?job=47b91d37-b5af-4cc0-be55-713d56bfb7f0",1,580,580,580,580,580,580,580,580,577
"GET /fablabs/5a71a18373e3bb000f4b6830/jobs?job=47b91d37-b5af-4cc0-be55-713d56bfb7f0",1,140,140,140,140,140,140,140,140,138
"DELETE /fablabs/5a71a18373e3bb000f4b6830/jobs?job=4a42d0f0-d73e-4270-b237-8fbfe40857fe",1,830,830,830,830,830,830,830,830,830
"GET /fablabs/5a71a18373e3bb000f4b6830/jobs?job=4a42d0f0-d73e-4270-b237-8fbfe40857fe",1,140,140,140,140,140,140,140,140,140
"DELETE /fablabs/5a71a18373e3bb000f4b6830/jobs?job=4ad1e559-659a-4774-9798-faec69f6b2fb",1,660,660,660,660,660,660,660,660,663
"GET /fablabs/5a71a18373e3bb000f4b6830/jobs?job=4ad1e559-659a-4774-9798-faec69f6b2fb",1,260,260,260,260,260,260,260,260,263
"DELETE /fablabs/5a71a18373e3bb000f4b6830/jobs?job=4b4a01d9-85b1-457a-8a5b-cdaefeb653ef",1,310,310,310,310,310,310,310,310,311
"GET /fablabs/5a71a18373e3bb000f4b6830/jobs?job=4b4a01d9-85b1-457a-8a5b-cdaefeb653ef",1,180,180,180,180,180,180,180,180,185
"DELETE /fablabs/5a71a18373e3bb000f4b6830/jobs?job=4c0aa161-cd82-4dd3-a67e-77b0b9ef9064",1,910,910,910,910,910,910,910,910,908
"GET /fablabs/5a71a18373e3bb000f4b6830/jobs?job=4c0aa161-cd82-4dd3-a67e-77b0b9ef9064",1,320,320,320,320,320,320,320,320,325
"/fablabs/5a71a18373e3bb000f4b6830/jobs?job=4cde9000-df75-4009-9725-fd67f129049b",0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"/fablabs/5a71a18373e3bb000f4b6830/jobs?job=4cde9000-df75-4009-9725-fd67f129049b",0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"/fablabs/5a71a18373e3bb000f4b6830/jobs?job=500098b4-e1e3-4dc5-804b-14343a80774b",0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"/fablabs/5a71a18373e3bb000f4b6830/jobs?job=500098b4-e1e3-4dc5-804b-14343a80774b",0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DELETE /fablabs/5a71a18373e3bb000f4b6830/jobs?job=503321f0-e97c-4b22-8158-94a02906adec",1,450,450,450,450,450,450,450,450,453
"GET /fablabs/5a71a18373e3bb000f4b6830/jobs?job=503321f0-e97c-4b22-8158-94a02906adec",1,390,390,390,390,390,390,390,390,391
"DELETE /fablabs/5a71a18373e3bb000f4b6830/jobs?job=5144b01a-a96e-4f18-bcf2-881c8e249ecc",1,2600,2600,2600,2600,2600,2600,2600,2600,2623
"GET /fablabs/5a71a18373e3bb000f4b6830/jobs?job=5144b01a-a96e-4f18-bcf2-881c8e249ecc",1,450,450,450,450,450,450,450,450,447
